opportunity_id,customer_account,product_group,mrr,stage,forecast_category,rep,sales_channel,created_date,close_date
OPP-02318,GoldGrid,Ethernet,124.32,Verbal Agreement,Commit,Mark Thompson,Direct,01/15/2026,03/23/2026
OPP-02320,Quantum Networks,Cloud Connect,1721.96,1 - Discover,Commit,Jose Banales,Agent,01/21/2026,03/26/2026
OPP-02322,Apex Digital,SD-WAN,396.2,3 - Propose,Best Case,Ryan O'Brien,Agent,12/01/2025,05/29/2026
OPP-02324,TechFlow Inc,Ethernet,335.3,4 - Negotiate,Best Case,Sarah Mitchell,Channel,12/27/2025,06/26/2026
OPP-02325,EchoPoint,Cloud Connect,660.13,4 - Negotiate,Commit,David Park,Agent,03/01/2026,03/26/2026
OPP-02326,WavePoint,Dark Fiber,82.37,1 - Discover,Commit,Ryan O'Brien,Channel,12/28/2025,04/09/2026
OPP-02328,CloudFirst,Ethernet,172.41,2 - Design Solution,Best Case,Lisa Chen,Channel,03/01/2026,03/21/2026
OPP-02332,BluePeak,DDoS Protection,458.91,1 - Discover,Best Case,Mark Thompson,Agent,12/05/2025,09/06/2026
OPP-02333,IronGate Tech,Colocation,190.74,Verbal Agreement,Longshot,Sarah Mitchell,Channel,02/24/2026,07/13/2026
OPP-02334,Acme Corp,Cloud Connect,93.14,1 - Discover,Best Case,Lisa Chen,Direct,02/12/2026,05/19/2026
OPP-02335,Acme Corp,MPLS,324.95,Verbal Agreement,Best Case,Chris Weber,Channel,11/30/2025,08/07/2026
OPP-02336,CopperLine,Wavelengths,850.84,Verbal Agreement,Commit,David Park,Direct,02/22/2026,04/13/2026
OPP-02337,Zenith Systems,Managed Services,418.17,1 - Discover,Best Case,Chris Weber,Channel,02/10/2026,07/31/2026
OPP-02350,Acme Corp,Managed Services,692.24,3 - Propose,Longshot,Lisa Chen,Direct,02/15/2026,08/11/2026
OPP-02351,SwiftNode,Cloud Connect,18.54,3 - Propose,Commit,Lisa Chen,Channel,03/01/2026,08/29/2026
OPP-02352,PrimeRoute,SD-WAN,1248.09,3 - Propose,Not In Forecast,Chris Weber,Agent,01/26/2026,07/22/2026
OPP-02353,LinkStream,Cloud Connect,64.35,2 - Design Solution,Longshot,David Park,Channel,01/05/2026,09/01/2026
OPP-02354,IronGate Tech,Colocation,2468.01,3 - Propose,Longshot,Ryan O'Brien,Agent,01/21/2026,05/07/2026
OPP-02355,FlexNet Solutions,Colocation,2543.48,3 - Propose,Not In Forecast,Lisa Chen,Agent,12/15/2025,07/07/2026
OPP-02357,SilverStream,SD-WAN,1691.19,4 - Negotiate,Best Case,Lisa Chen,Direct,02/10/2026,08/31/2026
OPP-02360,SwiftNode,Ethernet,141.92,Verbal Agreement,Longshot,Jessica Kim,Direct,02/11/2026,08/25/2026
OPP-02363,VectorData,Ethernet,675.0,3 - Propose,Best Case,Lisa Chen,Channel,12/18/2025,09/02/2026
OPP-02364,OmniConnect,MPLS,314.29,2 - Design Solution,Not In Forecast,Jose Banales,Channel,03/02/2026,05/24/2026
OPP-02366,OmniConnect,Cloud Connect,650.42,3 - Propose,Commit,David Park,Channel,02/28/2026,08/19/2026
OPP-02369,TerraLink,Wavelengths,257.83,4 - Negotiate,Best Case,Mark Thompson,Direct,02/23/2026,07/04/2026
OPP-02371,SignalBridge,Dark Fiber,473.23,4 - Negotiate,Not In Forecast,Nicole Foster,Agent,12/18/2025,03/23/2026
OPP-02372,NexGen Telecom,MPLS,269.71,4 - Negotiate,Longshot,Nicole Foster,Channel,02/18/2026,08/22/2026
OPP-02373,CopperLine,Colocation,276.58,4 - Negotiate,Commit,Mark Thompson,Direct,12/10/2025,05/12/2026
OPP-02377,ClearPath,SD-WAN,202.69,3 - Propose,Best Case,Nicole Foster,Direct,02/08/2026,06/02/2026
OPP-02383,SilverStream,MPLS,192.2,1 - Discover,Commit,Sarah Mitchell,Channel,03/01/2026,05/02/2026
OPP-02384,Acme Corp,IP Transit,533.61,2 - Design Solution,Commit,Chris Weber,Agent,03/11/2026,05/11/2026
OPP-02386,LinkStream,SD-WAN,257.89,3 - Propose,Best Case,Chris Weber,Agent,12/18/2025,07/04/2026
OPP-02392,OmniConnect,IP Transit,1931.96,1 - Discover,Not In Forecast,Sarah Mitchell,Channel,12/18/2025,05/25/2026
OPP-02393,StarForge,Cloud Connect,257.12,Verbal Agreement,Not In Forecast,Jose Banales,Agent,11/18/2025,07/31/2026
OPP-02394,SkyBridge Networks,Wavelengths,104.11,Verbal Agreement,Longshot,Sarah Mitchell,Agent,12/21/2025,06/19/2026
OPP-02395,BluePeak,MPLS,61.81,3 - Propose,Best Case,Jessica Kim,Direct,01/15/2026,07/05/2026
OPP-02399,DataSync Labs,IP Transit,59.23,3 - Propose,Not In Forecast,Mark Thompson,Direct,12/10/2025,07/22/2026
OPP-02402,TerraLink,MPLS,227.71,2 - Design Solution,Best Case,Ryan O'Brien,Channel,11/18/2025,03/25/2026
OPP-02403,PrimeRoute,Colocation,310.39,2 - Design Solution,Commit,Lisa Chen,Channel,02/23/2026,06/14/2026
OPP-02404,Titanium Labs,IP Transit,43.23,Verbal Agreement,Not In Forecast,Mark Thompson,Agent,03/17/2026,04/01/2026
OPP-02407,Pinnacle IT,Cloud Connect,2754.16,Verbal Agreement,Not In Forecast,Jessica Kim,Agent,03/12/2026,05/29/2026
OPP-02408,CopperLine,MPLS,18.05,3 - Propose,Longshot,Jessica Kim,Agent,01/10/2026,06/17/2026
OPP-02410,NexGen Telecom,Wavelengths,263.93,2 - Design Solution,Best Case,Chris Weber,Direct,02/21/2026,07/02/2026
OPP-02411,FiberLink,DDoS Protection,381.38,2 - Design Solution,Commit,Nicole Foster,Channel,11/29/2025,08/11/2026
OPP-02414,ByteWorks,Ethernet,42.26,2 - Design Solution,Longshot,Chris Weber,Direct,12/22/2025,08/13/2026
OPP-02415,DataSync Labs,Dark Fiber,80.01,1 - Discover,Longshot,David Park,Agent,02/21/2026,06/01/2026
OPP-02418,StarForge,Wavelengths,672.87,2 - Design Solution,Best Case,David Park,Channel,01/08/2026,03/27/2026
OPP-02421,GoldGrid,Dark Fiber,105.83,3 - Propose,Not In Forecast,Nicole Foster,Channel,12/05/2025,08/26/2026
OPP-02422,PrimeRoute,Dark Fiber,874.57,2 - Design Solution,Best Case,Ryan O'Brien,Agent,12/30/2025,08/31/2026
OPP-02425,SignalBridge,SD-WAN,648.1,2 - Design Solution,Best Case,Sarah Mitchell,Agent,01/12/2026,06/06/2026
OPP-02431,CopperLine,IP Transit,350.55,2 - Design Solution,Not In Forecast,Jose Banales,Agent,01/31/2026,09/03/2026
OPP-02440,Cascade Networks,Ethernet,275.65,Verbal Agreement,Not In Forecast,Jose Banales,Direct,12/15/2025,05/27/2026
OPP-02443,SwiftNode,Wavelengths,926.1,2 - Design Solution,Not In Forecast,Sarah Mitchell,Direct,12/01/2025,06/12/2026
OPP-02445,RedRock Data,SD-WAN,55.12,2 - Design Solution,Longshot,David Park,Agent,02/04/2026,08/28/2026
OPP-02450,NexGen Telecom,DDoS Protection,230.21,2 - Design Solution,Commit,Ryan O'Brien,Direct,02/18/2026,04/08/2026
OPP-02454,ByteWorks,Wavelengths,149.3,2 - Design Solution,Not In Forecast,Ryan O'Brien,Direct,11/29/2025,07/18/2026
OPP-02455,CloudFirst,Managed Services,199.36,3 - Propose,Not In Forecast,Lisa Chen,Direct,03/11/2026,07/05/2026
OPP-02457,RedRock Data,SD-WAN,4594.83,3 - Propose,Best Case,Jessica Kim,Channel,02/01/2026,06/16/2026
OPP-02458,GridForce,Managed Services,368.08,1 - Discover,Not In Forecast,Jessica Kim,Channel,12/24/2025,03/24/2026
OPP-02460,NetScale Systems,Cloud Connect,44.55,2 - Design Solution,Commit,Jessica Kim,Direct,02/08/2026,03/29/2026
OPP-02462,NexGen Telecom,Colocation,110.6,3 - Propose,Commit,Amy Rodriguez,Agent,02/06/2026,09/08/2026
OPP-02464,BluePeak,Wavelengths,407.24,Verbal Agreement,Not In Forecast,Sarah Mitchell,Agent,03/04/2026,06/06/2026
OPP-02465,Quantum Networks,Wavelengths,411.39,3 - Propose,Not In Forecast,Ryan O'Brien,Direct,02/26/2026,05/27/2026
OPP-02466,Zenith Systems,DDoS Protection,101.72,4 - Negotiate,Not In Forecast,Sarah Mitchell,Channel,01/22/2026,07/20/2026
OPP-02469,Titanium Labs,IP Transit,38.61,1 - Discover,Best Case,Jessica Kim,Channel,02/05/2026,08/01/2026
OPP-02471,HorizonIO,Managed Services,778.85,2 - Design Solution,Longshot,David Park,Channel,01/15/2026,07/24/2026
OPP-02476,SilverStream,Cloud Connect,1527.76,1 - Discover,Commit,Amy Rodriguez,Agent,03/15/2026,04/30/2026
OPP-02477,StarForge,DDoS Protection,273.87,1 - Discover,Best Case,Amy Rodriguez,Channel,12/15/2025,08/02/2026
OPP-02479,GridForce,Colocation,75.72,2 - Design Solution,Best Case,Sarah Mitchell,Channel,12/27/2025,04/27/2026
OPP-02482,OmniConnect,Cloud Connect,199.8,3 - Propose,Longshot,Lisa Chen,Direct,12/25/2025,03/20/2026
OPP-02483,SwiftNode,Managed Services,3341.49,1 - Discover,Not In Forecast,Ryan O'Brien,Direct,01/03/2026,08/22/2026
OPP-02486,GoldGrid,Wavelengths,2003.15,4 - Negotiate,Commit,Jose Banales,Channel,11/20/2025,04/02/2026
OPP-02488,WavePoint,Wavelengths,2000.82,4 - Negotiate,Not In Forecast,Jessica Kim,Channel,12/06/2025,03/25/2026
OPP-02495,DataSync Labs,Wavelengths,342.7,3 - Propose,Not In Forecast,Chris Weber,Channel,01/24/2026,07/26/2026
OPP-02497,CoreConnect,IP Transit,453.22,1 - Discover,Longshot,Nicole Foster,Direct,01/18/2026,08/15/2026
OPP-02498,PrimeRoute,Managed Services,412.9,2 - Design Solution,Commit,Sarah Mitchell,Agent,02/23/2026,05/22/2026
OPP-02501,LinkStream,Dark Fiber,688.79,2 - Design Solution,Commit,Nicole Foster,Channel,03/01/2026,08/07/2026
OPP-02502,VectorData,Colocation,964.68,Verbal Agreement,Longshot,Ryan O'Brien,Channel,01/05/2026,09/10/2026
OPP-02503,WavePoint,MPLS,5673.44,Verbal Agreement,Best Case,Mark Thompson,Channel,01/24/2026,04/29/2026
OPP-02508,NetScale Systems,SD-WAN,324.61,2 - Design Solution,Commit,Ryan O'Brien,Channel,03/05/2026,08/31/2026
OPP-02510,OmniConnect,DDoS Protection,448.34,4 - Negotiate,Commit,David Park,Direct,03/14/2026,03/30/2026
OPP-02512,Apex Digital,MPLS,496.74,2 - Design Solution,Best Case,Jessica Kim,Agent,12/27/2025,09/03/2026
OPP-02514,Summit Cloud,Dark Fiber,2671.79,2 - Design Solution,Commit,David Park,Direct,03/05/2026,06/11/2026
OPP-02515,ByteWorks,Managed Services,269.3,Verbal Agreement,Longshot,Lisa Chen,Channel,12/21/2025,05/26/2026
OPP-02517,CoreConnect,Managed Services,197.9,2 - Design Solution,Longshot,Mark Thompson,Direct,02/05/2026,08/11/2026
OPP-02519,Summit Cloud,Cloud Connect,3138.79,3 - Propose,Best Case,Jose Banales,Direct,01/28/2026,05/19/2026
OPP-02520,TechFlow Inc,Managed Services,270.04,Verbal Agreement,Best Case,Jessica Kim,Channel,03/18/2026,08/20/2026
OPP-02528,CopperLine,Managed Services,698.72,1 - Discover,Best Case,Jessica Kim,Direct,02/24/2026,05/30/2026
OPP-02531,ClearPath,Cloud Connect,3840.18,3 - Propose,Longshot,Jessica Kim,Direct,01/27/2026,03/22/2026
OPP-02534,VectorData,DDoS Protection,798.55,1 - Discover,Best Case,Nicole Foster,Channel,12/25/2025,04/18/2026
OPP-02536,DigiPath,Managed Services,152.69,4 - Negotiate,Commit,Jose Banales,Direct,02/23/2026,04/13/2026
OPP-02539,CopperLine,DDoS Protection,389.26,3 - Propose,Longshot,Jessica Kim,Channel,02/16/2026,07/30/2026
OPP-02543,SwiftNode,Wavelengths,7142.03,2 - Design Solution,Commit,David Park,Agent,02/11/2026,03/31/2026
OPP-02547,Apex Digital,IP Transit,379.21,Verbal Agreement,Best Case,Chris Weber,Direct,03/05/2026,06/11/2026
OPP-02549,SkyBridge Networks,Cloud Connect,498.18,1 - Discover,Longshot,David Park,Channel,11/28/2025,05/11/2026
OPP-02550,TerraLink,Managed Services,160.44,3 - Propose,Commit,Lisa Chen,Agent,02/14/2026,08/16/2026
OPP-02553,GridForce,Dark Fiber,2054.81,4 - Negotiate,Not In Forecast,Ryan O'Brien,Channel,11/23/2025,08/11/2026
OPP-02555,Pinnacle IT,DDoS Protection,197.48,4 - Negotiate,Best Case,Jessica Kim,Agent,11/23/2025,05/29/2026
OPP-02557,ByteWorks,IP Transit,167.71,4 - Negotiate,Longshot,Chris Weber,Channel,12/01/2025,08/15/2026
OPP-02560,DigiPath,Colocation,486.5,Verbal Agreement,Best Case,Sarah Mitchell,Agent,01/31/2026,06/26/2026
OPP-02565,TerraLink,MPLS,808.46,1 - Discover,Best Case,Lisa Chen,Agent,12/12/2025,04/09/2026
OPP-02566,Titanium Labs,Cloud Connect,1075.2,Verbal Agreement,Commit,Amy Rodriguez,Agent,03/17/2026,05/13/2026
OPP-02572,RedRock Data,SD-WAN,949.13,3 - Propose,Commit,Amy Rodriguez,Direct,02/01/2026,06/03/2026
OPP-02576,FlexNet Solutions,Colocation,1430.15,1 - Discover,Longshot,Amy Rodriguez,Channel,02/13/2026,06/23/2026
OPP-02577,Cascade Networks,Cloud Connect,2203.4,4 - Negotiate,Best Case,Chris Weber,Direct,03/16/2026,08/31/2026
OPP-02579,SilverStream,Cloud Connect,1537.96,2 - Design Solution,Not In Forecast,Jessica Kim,Direct,12/06/2025,06/22/2026
OPP-02582,ByteWorks,Ethernet,11963.5,2 - Design Solution,Longshot,Lisa Chen,Direct,12/23/2025,06/23/2026
OPP-02584,SwiftNode,Colocation,253.74,Verbal Agreement,Longshot,Chris Weber,Channel,12/19/2025,07/19/2026
OPP-02586,FiberLink,Wavelengths,883.43,Verbal Agreement,Longshot,Nicole Foster,Agent,01/01/2026,06/05/2026
OPP-02588,StarForge,DDoS Protection,443.14,4 - Negotiate,Best Case,Ryan O'Brien,Agent,11/23/2025,05/15/2026
OPP-02590,Zenith Systems,DDoS Protection,471.41,2 - Design Solution,Not In Forecast,Lisa Chen,Agent,12/08/2025,07/28/2026
OPP-02591,RedRock Data,Ethernet,799.53,3 - Propose,Best Case,Sarah Mitchell,Channel,01/30/2026,04/15/2026
OPP-02594,TechFlow Inc,IP Transit,256.66,1 - Discover,Longshot,Mark Thompson,Agent,11/26/2025,06/27/2026
OPP-02597,Zenith Systems,Dark Fiber,158.37,3 - Propose,Best Case,Jessica Kim,Agent,12/13/2025,03/21/2026
OPP-02600,ClearPath,Colocation,96.97,1 - Discover,Not In Forecast,Sarah Mitchell,Agent,02/11/2026,04/20/2026
OPP-02603,ClearPath,Colocation,1310.11,3 - Propose,Longshot,Mark Thompson,Agent,03/15/2026,06/08/2026
OPP-02604,DigiPath,Wavelengths,46.85,4 - Negotiate,Commit,Chris Weber,Direct,03/13/2026,07/15/2026
OPP-02605,ClearPath,Managed Services,1363.78,3 - Propose,Not In Forecast,David Park,Agent,03/03/2026,05/17/2026
OPP-02608,HorizonIO,Ethernet,422.66,4 - Negotiate,Not In Forecast,Amy Rodriguez,Channel,01/03/2026,07/17/2026
OPP-02609,DigiPath,Cloud Connect,2541.46,2 - Design Solution,Commit,Chris Weber,Agent,02/23/2026,05/14/2026
OPP-02612,SkyBridge Networks,SD-WAN,257.39,2 - Design Solution,Commit,Nicole Foster,Direct,02/02/2026,04/08/2026
OPP-02615,CoreConnect,MPLS,500.26,Verbal Agreement,Not In Forecast,Lisa Chen,Direct,02/28/2026,06/04/2026
OPP-02616,SignalBridge,IP Transit,862.31,3 - Propose,Not In Forecast,Nicole Foster,Agent,02/26/2026,07/18/2026
OPP-02620,Apex Digital,Cloud Connect,166.08,3 - Propose,Not In Forecast,David Park,Agent,02/05/2026,07/22/2026
OPP-02623,PulseNet,Colocation,358.3,3 - Propose,Commit,Jessica Kim,Agent,03/12/2026,05/13/2026
OPP-02625,FlexNet Solutions,Managed Services,162.95,Verbal Agreement,Not In Forecast,David Park,Direct,12/08/2025,04/01/2026
OPP-02627,SkyBridge Networks,Cloud Connect,318.44,1 - Discover,Best Case,Amy Rodriguez,Agent,01/04/2026,06/21/2026
OPP-02629,OmniConnect,Dark Fiber,548.37,3 - Propose,Commit,Amy Rodriguez,Agent,02/04/2026,07/16/2026
OPP-02633,FlexNet Solutions,IP Transit,404.69,4 - Negotiate,Not In Forecast,Jose Banales,Channel,02/02/2026,07/10/2026
OPP-02634,Atlas Computing,Wavelengths,334.4,4 - Negotiate,Commit,David Park,Direct,02/19/2026,05/12/2026
OPP-02636,StarForge,Colocation,2011.73,4 - Negotiate,Commit,Sarah Mitchell,Channel,01/24/2026,09/09/2026
OPP-02637,OmniConnect,DDoS Protection,689.25,1 - Discover,Not In Forecast,Nicole Foster,Direct,02/23/2026,08/07/2026
OPP-02641,StarForge,Ethernet,294.61,3 - Propose,Commit,Chris Weber,Channel,03/18/2026,07/07/2026
OPP-02648,CopperLine,Colocation,574.59,4 - Negotiate,Not In Forecast,Lisa Chen,Agent,12/05/2025,06/05/2026
OPP-02658,Acme Corp,IP Transit,131.05,2 - Design Solution,Not In Forecast,Mark Thompson,Channel,12/12/2025,04/05/2026
OPP-02661,Titanium Labs,Wavelengths,130.72,Verbal Agreement,Not In Forecast,Sarah Mitchell,Agent,02/10/2026,09/07/2026
OPP-02663,NetScale Systems,Colocation,601.52,Verbal Agreement,Longshot,Sarah Mitchell,Direct,03/15/2026,04/08/2026
OPP-02667,CoreConnect,IP Transit,1074.29,4 - Negotiate,Not In Forecast,Jessica Kim,Channel,02/18/2026,05/25/2026
OPP-02669,GoldGrid,SD-WAN,23.61,4 - Negotiate,Not In Forecast,Sarah Mitchell,Direct,01/01/2026,05/16/2026
OPP-02672,Zenith Systems,Managed Services,1910.93,4 - Negotiate,Longshot,Nicole Foster,Channel,01/22/2026,05/21/2026
OPP-02673,Cascade Networks,Wavelengths,324.33,2 - Design Solution,Commit,Jessica Kim,Direct,03/15/2026,07/12/2026
OPP-02680,Pinnacle IT,Managed Services,2378.97,2 - Design Solution,Best Case,Lisa Chen,Direct,12/22/2025,07/25/2026
OPP-02681,RedRock Data,IP Transit,1262.73,3 - Propose,Longshot,Lisa Chen,Agent,02/10/2026,05/19/2026
OPP-02682,GoldGrid,IP Transit,362.82,Verbal Agreement,Commit,Jessica Kim,Agent,03/16/2026,05/18/2026
OPP-02683,PrimeRoute,MPLS,1652.22,4 - Negotiate,Commit,Lisa Chen,Direct,01/12/2026,03/19/2026
OPP-02685,CoreConnect,Cloud Connect,466.49,Verbal Agreement,Longshot,Jose Banales,Channel,02/22/2026,05/24/2026
OPP-02686,Zenith Systems,SD-WAN,831.46,Verbal Agreement,Commit,Chris Weber,Direct,03/18/2026,06/01/2026
OPP-02687,Apex Digital,Cloud Connect,527.44,2 - Design Solution,Best Case,Jessica Kim,Direct,01/17/2026,09/12/2026
OPP-02688,FiberLink,Colocation,1808.58,Verbal Agreement,Best Case,Chris Weber,Channel,02/03/2026,08/31/2026
OPP-02689,CloudFirst,Cloud Connect,1974.62,4 - Negotiate,Commit,Jose Banales,Agent,02/11/2026,04/01/2026
OPP-02691,Summit Cloud,Wavelengths,433.37,1 - Discover,Best Case,Mark Thompson,Direct,01/24/2026,06/03/2026
OPP-02692,TerraLink,MPLS,1621.55,Verbal Agreement,Best Case,Nicole Foster,Direct,02/12/2026,05/12/2026
OPP-02695,DigiPath,Managed Services,898.52,2 - Design Solution,Not In Forecast,Chris Weber,Direct,12/21/2025,04/16/2026
OPP-02697,NexGen Telecom,IP Transit,1655.75,Verbal Agreement,Longshot,Lisa Chen,Agent,12/05/2025,08/01/2026
OPP-02699,SignalBridge,IP Transit,833.77,4 - Negotiate,Longshot,Amy Rodriguez,Direct,02/23/2026,05/20/2026
OPP-02710,Quantum Networks,IP Transit,864.16,3 - Propose,Longshot,Jessica Kim,Direct,12/07/2025,05/04/2026
OPP-02712,NetScale Systems,DDoS Protection,798.11,4 - Negotiate,Not In Forecast,Mark Thompson,Channel,12/29/2025,04/03/2026
OPP-02714,Summit Cloud,Wavelengths,662.65,3 - Propose,Best Case,Nicole Foster,Channel,12/14/2025,09/10/2026
OPP-02716,PrimeRoute,IP Transit,1779.49,3 - Propose,Not In Forecast,David Park,Direct,02/24/2026,08/11/2026
OPP-02718,TerraLink,Colocation,200.1,1 - Discover,Longshot,Jessica Kim,Agent,11/26/2025,03/22/2026
OPP-02720,TechFlow Inc,Wavelengths,322.85,4 - Negotiate,Not In Forecast,Amy Rodriguez,Agent,03/04/2026,09/11/2026
OPP-02722,GridForce,Wavelengths,159.64,3 - Propose,Best Case,Amy Rodriguez,Direct,12/05/2025,09/03/2026
OPP-02723,StarForge,Dark Fiber,581.66,2 - Design Solution,Longshot,Amy Rodriguez,Agent,02/20/2026,04/01/2026
OPP-02724,HorizonIO,Managed Services,496.17,2 - Design Solution,Commit,Chris Weber,Direct,11/29/2025,04/16/2026
OPP-02727,Acme Corp,MPLS,57.84,4 - Negotiate,Best Case,Jessica Kim,Direct,01/04/2026,09/13/2026
OPP-02728,ClearPath,SD-WAN,71.21,1 - Discover,Not In Forecast,Amy Rodriguez,Agent,01/13/2026,06/08/2026
OPP-02729,SwiftNode,Managed Services,148.88,1 - Discover,Not In Forecast,Nicole Foster,Agent,02/01/2026,08/05/2026
OPP-02731,TerraLink,Dark Fiber,21.45,3 - Propose,Best Case,Ryan O'Brien,Agent,01/05/2026,07/29/2026
OPP-02732,SilverStream,DDoS Protection,176.59,2 - Design Solution,Commit,Jose Banales,Direct,12/04/2025,09/05/2026
OPP-02733,Summit Cloud,MPLS,397.8,2 - Design Solution,Commit,Ryan O'Brien,Agent,02/20/2026,04/16/2026
OPP-02735,CloudFirst,Ethernet,4588.9,Verbal Agreement,Best Case,Lisa Chen,Agent,01/22/2026,06/19/2026
OPP-02738,VectorData,SD-WAN,318.42,1 - Discover,Best Case,David Park,Direct,02/21/2026,07/05/2026
OPP-02739,CoreConnect,DDoS Protection,11.66,3 - Propose,Longshot,Amy Rodriguez,Channel,12/19/2025,06/13/2026
OPP-02742,TerraLink,Managed Services,241.07,2 - Design Solution,Best Case,Ryan O'Brien,Channel,11/25/2025,07/09/2026
OPP-02748,ClearPath,Dark Fiber,165.74,3 - Propose,Commit,Nicole Foster,Direct,03/14/2026,04/25/2026
OPP-02750,PrimeRoute,Managed Services,464.0,1 - Discover,Commit,Chris Weber,Direct,02/07/2026,04/24/2026
OPP-02755,DataSync Labs,Dark Fiber,290.2,2 - Design Solution,Best Case,Ryan O'Brien,Direct,01/11/2026,08/09/2026
OPP-02757,DataSync Labs,DDoS Protection,502.0,1 - Discover,Longshot,Jessica Kim,Direct,02/04/2026,03/26/2026
OPP-02758,Atlas Computing,DDoS Protection,165.59,1 - Discover,Best Case,Nicole Foster,Channel,02/13/2026,05/17/2026
OPP-02766,VectorData,Dark Fiber,203.05,Verbal Agreement,Not In Forecast,Jessica Kim,Direct,01/15/2026,03/31/2026
OPP-02768,SilverStream,IP Transit,2320.21,1 - Discover,Longshot,Ryan O'Brien,Direct,12/03/2025,07/08/2026
OPP-02769,TechFlow Inc,Dark Fiber,84.11,1 - Discover,Not In Forecast,Amy Rodriguez,Direct,01/26/2026,07/27/2026
OPP-02770,Acme Corp,Ethernet,301.55,4 - Negotiate,Not In Forecast,Sarah Mitchell,Agent,01/31/2026,07/30/2026
OPP-02773,Acme Corp,Colocation,303.39,1 - Discover,Not In Forecast,Chris Weber,Channel,02/09/2026,04/13/2026
OPP-02780,LinkStream,Managed Services,123.02,3 - Propose,Best Case,David Park,Direct,03/09/2026,07/09/2026
OPP-02781,IronGate Tech,DDoS Protection,528.21,4 - Negotiate,Not In Forecast,Nicole Foster,Agent,02/24/2026,03/19/2026
OPP-02782,Cascade Networks,Cloud Connect,122.2,4 - Negotiate,Longshot,Amy Rodriguez,Channel,01/23/2026,06/02/2026
OPP-02786,NetScale Systems,Colocation,796.94,Verbal Agreement,Longshot,David Park,Channel,02/02/2026,05/13/2026
OPP-02787,SignalBridge,Wavelengths,38.25,4 - Negotiate,Commit,Lisa Chen,Channel,03/02/2026,09/02/2026
OPP-02788,Atlas Computing,Ethernet,1021.91,Verbal Agreement,Not In Forecast,David Park,Agent,12/21/2025,04/26/2026
OPP-02789,OmniConnect,MPLS,242.6,1 - Discover,Best Case,Jessica Kim,Agent,03/03/2026,08/12/2026
OPP-02790,Cascade Networks,Managed Services,1317.24,2 - Design Solution,Longshot,Ryan O'Brien,Direct,02/03/2026,08/03/2026
OPP-02793,GoldGrid,IP Transit,662.58,4 - Negotiate,Not In Forecast,Chris Weber,Channel,02/01/2026,08/03/2026
OPP-02796,Cascade Networks,SD-WAN,1573.31,4 - Negotiate,Not In Forecast,David Park,Channel,12/03/2025,04/04/2026
OPP-02798,GoldGrid,SD-WAN,873.44,2 - Design Solution,Longshot,Ryan O'Brien,Direct,12/18/2025,05/20/2026
OPP-02801,StarForge,Managed Services,134.64,4 - Negotiate,Longshot,Ryan O'Brien,Direct,01/22/2026,06/28/2026
OPP-02804,PrimeRoute,DDoS Protection,105.67,3 - Propose,Best Case,Nicole Foster,Agent,02/14/2026,08/01/2026
OPP-02806,Atlas Computing,Wavelengths,139.84,1 - Discover,Not In Forecast,Mark Thompson,Direct,01/23/2026,07/07/2026
OPP-02809,Quantum Networks,Dark Fiber,1000.57,2 - Design Solution,Longshot,Chris Weber,Direct,03/02/2026,08/27/2026
OPP-02810,SkyBridge Networks,Managed Services,66.13,2 - Design Solution,Not In Forecast,Lisa Chen,Channel,01/20/2026,08/29/2026
